Professor ID,Professor Name,Department,Course,Quality,Difficulty,Grade,Thumbs Up,Thumbs Down,Comment,Date,College
1070533,Sarah Valentine,Law,EVID101,5.0,4.0,No Grade,0,2,"Prof. Valentine is the BEST professor! She is a little intimidating at first, but she really cares about her students and wants every student to do well in her class. She gives the BEST feedback on assignments and even works with students outside of class if extra help is needed. Our whole class thinks she is amazing-which she is!","Dec 6th, 2018",CUNY School of Law
1070533,Sarah Valentine,Law,CIVPRO101,4.0,3.0,No Grade,0,0,"So this material is difficult. However, Prof. Valentine really does care about you and wants you to succeed. She is willing to help outside of class and is very approachable. She also makes class very interesting and is very animated. I like that she has an on call system. I did poorly on the midterm but still managed to do average in the class.","Jun 11th, 2017",CUNY School of Law
1070533,Sarah Valentine,Law,CIVPRO1,3.0,5.0,No Grade,4,0,"She keeps things interesting. Her door is always open and she wants every student to do well in her class, but she has a talent for taking straight forward concepts and making them complicated.","May 22nd, 2017",CUNY School of Law
1070533,Sarah Valentine,Law,PROFFESIONALRE,3.5,4.0,A-,1,1,Helpful but strict,"Nov 25th, 2013",CUNY School of Law
1070533,Sarah Valentine,Law,RSRCH101,5.0,4.0,No Grade,0,0,"One of CUNY's finest professors.  Brings a passion and level of interest to Legal Research that I still find amazing.  She will go the extra mile in office hours and will show you any research skill you want to know.  She is exceptionally intelligent and knows her stuff.  She will make you work for your grade, but you will learn a lot of skills.","Aug 17th, 2010",CUNY School of Law
1070533,Sarah Valentine,Law,RSRCHI,4.5,4.0,No Grade,0,1,Probably my favorite professor in my whole educational career. For all of the below reasons and more. Talk about caring...,"Jan 20th, 2009",CUNY School of Law
1070533,Sarah Valentine,Law,RESEAA,5.0,3.0,No Grade,0,0,"What an amazing woman. She is truly the most caring, helpful, funny, and overall outstanding professor. Not only is she always helpful to her students, she goes an extra mile to help you even after the semester ended and you need her help. She also extremely dedicated, and, by far, the hardest working professor at CUNY. Love her!","Nov 10th, 2008",CUNY School of Law
1070533,Sarah Valentine,Law,RSRCH1,4.5,2.0,No Grade,0,0,"One of the best professors I've enountered so far.  Has a great sense of humor, at least by ironic/sarcastic standards.  She seems intimidating at first (""I'm a ****"" - her words in the 1st class of the 1st year research), but then turns out to be a great professor.","Jul 16th, 2008",CUNY School of Law
1070533,Sarah Valentine,Law,RESEASECT,5.0,3.0,No Grade,0,1,"Professor Valentine is the most amazing professor at CUNY. She is so passionate, so eager to help the students, and so funny. She really made me love legal research, which is not the most exciting subject, but she makes it fun. Just amazing professor and person.","Dec 8th, 2007",CUNY School of Law
1144739,Susan Markus,Law,LAW7005,5.0,4.0,No Grade,1,0,"I took Professor Markus's Lawyering Seminar class (lawyering / writing / oral args). Her class was foundational to my understanding of the law, its analysis, and writing persuasively. She's a tough grader, but I absolutely loved her. I'm three years into being a lawyer and still look back to how she has taught me to think critically about the law.","Nov 10th, 2016",CUNY School of Law
1144739,Susan Markus,Law,LAW7005,4.0,5.0,A-,2,7,"If you want to become a better legal writer, then I highly recommend Prof. Markus as a writing instructor. Yes she is challenging, and yes she will obliterate your paper with her comments, but her end goal is to produce excellent legal writers. You do not effect change in this world if you can't write coherently, concisely, and logically.","Jun 16th, 2016",CUNY School of Law
1144739,Susan Markus,Law,LAW102,1.0,4.0,A-,4,2,"Susan Markus thinks she is progressive but sadly her teaching style and philosophy is utterly conservative. Serious dissonance, Susan.","May 7th, 2016",CUNY School of Law
1144739,Susan Markus,Law,LAW102,1.0,1.0,No Grade,2,1,"Strict, boring and outdated. AVOID AT ALL COSTS!","Apr 28th, 2016",CUNY School of Law
1144739,Susan Markus,Law,LAWSEM2,5.0,4.0,A,2,10,She genuinely cares about preparing students to be effective social justice lawyers.  The structure and foundation of the seminar prepares students very well for writing assignments at internships. She listens to feedback and cares about development.  Her grading scale is no different than any other professor in law school. She is tough but fair.,"Mar 14th, 2016",CUNY School of Law
1144739,Susan Markus,Law,SEMNR1,1.0,5.0,No Grade,10,2,Not an enjoyable class. Overcomplicates the subject and makes you feel insecure.  Does not actually care for her students,"Feb 25th, 2016",CUNY School of Law
1144739,Susan Markus,Law,LAWYERING101,1.0,3.0,A+,10,2,"Funny thing is that Prof. Susan Markus's school profile indicates that she hasn't published any legal writings in ages, and she should be our writing prof ! The irony!","Dec 19th, 2015",CUNY School of Law
1144739,Susan Markus,Law,LAYERING101,1.0,3.0,No Grade,10,1,"We could buy the required books (Plain English, Point Made) for pennies online. But she forces  us to buy brand new ones at the sticker price. I felt Susan Markus'  class was more about grades rather than anything of substance.","Dec 18th, 2015",CUNY School of Law
1144739,Susan Markus,Law,SEM2,1.0,3.0,No Grade,13,1,"Prof. Susan Markus does ""Stanford prison experiment"" with 1L seminar students every single year by dividing them into two groups of prosecutors and defenders, and push them to compete with each others. G-d knows how much this experiment did psychological damages on people. Just wow!","Dec 4th, 2015",CUNY School of Law
1144739,Susan Markus,Law,LAWYRING1,1.0,5.0,No Grade,20,4,Professor Markus enforces white bourgeois' style of writing and way of thinking. It's time that we hire a post-colonialist POC for directing the 1L lawyering program.  Markus  doesn't appreciate diversity in writing and thinking. They should only assign white students to her class.,"Nov 17th, 2015",CUNY School of Law
1144739,Susan Markus,Law,LAYERING101,5.0,3.0,No Grade,3,8,Arguably the best Professor at CUNY. Very professional. She takes her job seriously. She sincerely wants the best for you. The key to getting an A is to subscribe to the Markus method of learning and to show her that you're working hard and that you are willing to improve. She's demanding but she is fair.,"Feb 27th, 2014",CUNY School of Law
1144739,Susan Markus,Law,LAW101,5.0,5.0,No Grade,2,0,"Best, most committed professor at CUNY. A very devoted, cool professor!","Apr 30th, 2013",CUNY School of Law
1144739,Susan Markus,Law,LAW101,5.0,5.0,No Grade,2,0,"One of the best professors of CUNY Law. Very demanding, very tough and will not mince words, BUT, is also very caring and will take the time to discuss whatever is on your mind.  You'll become a MUCH better writing after taking Professor Markus' class.  An excellent professor.","Aug 22nd, 2012",CUNY School of Law
1144739,Susan Markus,Law,LS1,5.0,5.0,No Grade,2,0,"Absolutely amazing professor. Extremely demanding, but she'll tell you like it is and won't coddle you. We need more of this at the school.","Nov 28th, 2011",CUNY School of Law
1144739,Susan Markus,Law,LAW001,5.0,4.0,No Grade,2,0,I adore this prof.  She should be the smartest women at the school!,"Sep 9th, 2008",CUNY School of Law
1144739,Susan Markus,Law,SEMNR1,4.0,4.0,No Grade,2,0,"Great proffesor.  Very dedicated, but has no patience for stupid self-answering questions and annoying people.  Always willing to provide help and guidelines.","Jul 16th, 2008",CUNY School of Law
1144739,Susan Markus,Law,LAW001,5.0,3.0,No Grade,2,0,"super smart, dedicated and caring. take her class seriously and she will take you seriously.  thank god i had her","Jun 30th, 2008",CUNY School of Law
1144739,Susan Markus,Law,LAW0024,4.0,4.0,No Grade,1,0,"Very smart, thorough, succinct. Not cookies and milk, just a straight-shooting good professor.","Jun 17th, 2008",CUNY School of Law
1144739,Susan Markus,Law,SEVER101,2.0,5.0,No Grade,2,1,"this professor has no patience, no interest in actually teaching her students and should not be teaching","Jun 7th, 2008",CUNY School of Law
1145813,Bradlee Biller,Law,INTROTOLAW,5.0,3.0,A,0,0,"The BEST Professor ever!!! I've taken multiple courses with him. He has tremendous amount of knowledge. His lectures are clear and the way he teaches sticks in your head, especially his exqamples. He also has a good sense of humor and will say jokes occasionally.","Apr 15th, 2014",CUNY School of Law
1145813,Bradlee Biller,Law,WILLS1,4.0,3.0,No Grade,0,0,"He's a good guy. Knows the law and gives you every rule he may test you on. His tests are long, but it is law school so what else can you expect. Very fair guy and is not out to hurt anyone.","Jan 1st, 2009",CUNY School of Law
1145813,Bradlee Biller,Law,PI01,1.5,4.0,No Grade,1,0,No Comments,"Jun 11th, 2008",CUNY School of Law
1155829,Mary Lu Bilek,Law,K1,5.0,4.0,No Grade,0,0,"Awesome Professor! Approachable, helpful, fun.  She follows the text, but always manages to do it in a unique way - it doesn't feel like you're getting recycled information at all.  Dean Bilek's class was always the highlight of my Tuesday afternoon!","Jan 22nd, 2013",CUNY School of Law
1257256,Richard Storrow,Law,PROP001,5.0,3.0,No Grade,0,0,I think Prof. Storrow is a great professor and he always takes the time out to make sure anyone who has a question understands the material and that their question is answered. I walked away from the class feeling like I learned a lot.,"Dec 2nd, 2021",CUNY School of Law
1257256,Richard Storrow,Law,LFR1,5.0,3.0,A+,0,0,"While there is quite a bit of reading (shocker, this is law school), Storrow does a great job of distilling the rules and is very fair in his grading. His midterm is multiple choice (and usually very similar to the practice midterm he provides), and the final exam is NOT cumulativejust covering material from the midterm to the final.","Oct 28th, 2019",CUNY School of Law
1257256,Richard Storrow,Law,LFR1,2.0,4.0,No Grade,2,0,"The amount of work assigned for LFR is unreal. There are normally 5-8 cases, 'essentials', hour-long lecture video, ungraded assignment and 'suggested' work. He's got a convoluted color coding system for rules you won't be told about until 5 weeks in. He'll only talk about rules on the lecture videos. The online reading website is a waste.","Apr 22nd, 2019",CUNY School of Law
1257256,Richard Storrow,Law,LFR1,1.0,4.0,No Grade,1,0,His grading is hard. he helps outline in class but overall he is strict on the grading curve. be prepared to be shocked by your grade,"Aug 21st, 2017",CUNY School of Law
1257256,Richard Storrow,Law,PROP001,5.0,3.0,No Grade,1,0,"Fantastic. For Property: Always on time, always organized, presents the information beautifully. I don't understand any of the negative feedback on him, makes no sense to me. Posts helpful materials on line, textbook is good, is an engaging professor, tests are fair.","Mar 30th, 2017",CUNY School of Law
1257256,Richard Storrow,Law,PROPERTY,4.5,2.0,Rather_Not_Say,0,0,He's entertaining and makes an effort to be clear. Random cold-calling so you have to be ready for class. There's a lot of material and it may seem that you're getting but his exams are not to be underestimated. I think I'd be drowning if I had another professor. He gives lots of old exams and practice hypos.,"Oct 13th, 2013",CUNY School of Law
1257256,Richard Storrow,Law,PROP001,4.0,2.0,No Grade,0,0,"I don't understand the bad reviews. Prof. Storrow is low-key, funny, helpful, and (best of all for a law prof.) kind when you're not prepared for class. If you're called on when you're not prepared he'll either let you pass, or he will gently walk you through a case. He's got a great, positive and non-confrontational attitude.","Mar 31st, 2011",CUNY School of Law
1257256,Richard Storrow,Law,PROP101,1.5,2.0,No Grade,1,0,"Had Storrow for LFR and now PROP.  He was a disaster both times.  His lectures are absurd and vacant, and he goes WAY over the top with ridiculous hysterics.  Yet you will still be teaching yourself the material.  He is among the worst professors at CUNY, don't bother going to class, you're going to need the independent study time!","Aug 17th, 2010",CUNY School of Law
1257256,Richard Storrow,Law,LFR1,2.0,3.0,No Grade,1,0,"Comes late and often is not prepared. He likes to provoke emotional, but vacant conversations. This is the first class at CUNY that I have been truly disappointed by (and I love the subject).","Feb 25th, 2009",CUNY School of Law
1360090,James Garland,Law,NANA,5.0,5.0,No Grade,3,0,"James Garland was one of the best professors ever to teach at CUNY Law. A true teacher, he demonstrated not only intricate knowledge of the course's subject matter but also an uncommon ability to explain doctrine, challenge us students to think critically, and inspire us to apply our knowledge in the pursuit of justice. One of the best, period.","Apr 9th, 2011",CUNY School of Law
1360090,James Garland,Law,RE101,4.5,3.0,No Grade,2,0,Prof. Garland's real estate class is difficult but well worth it. His interest in the subject is contagious. He gives you what you need for the bar and real life and somehow makes it interesting (most of the time). NOTE: His exams are impossible but heavily curved. Expect a mental work out.,"Apr 28th, 2010",CUNY School of Law
1419019,Sharon Earlbaum,Mathematics,MATH143,5.0,2.0,No Grade,0,0,Great teacher. Very helpful. Course is hard but she does her best to help every student understand the material,"May 9th, 2011",CUNY School of Law
1480828,Michel Dematteis,Writing,LAWLAW,5.0,2.0,No Grade,0,0,"I'm a 1L at CUNY Law. DeMatteis works at the Writing Center. Coincidentally, she was my Philosophy professor at City College 4 years ago. I got an A in her class. I wish she was teaching my Lawyering Seminar class instead of Angela Burton.","Oct 5th, 2010",CUNY School of Law
1510449,Natalie Gomez-Velez,Law,LAW7192,2.0,5.0,No Grade,0,0,"A great person and has done wonderful work, but she could use tips on teaching. Her kindness does not make up for the lack capability in the classroom. I learned from talking to other classmates in both classes I had with her. Also she is the most unorganized professor I have ever had. I only took her two times because there was no other option.","Oct 31st, 2020",CUNY School of Law
1510449,Natalie Gomez-Velez,Law,ADMIN101,5.0,2.0,B,1,0,"Professor Gomez is a great teacher and she will help you very patiently with what ever you need help with. She teaches the material as well as it could be taught. She isn't intimidating, and therefore you can feel find asking her questions about topics you don't understand. She's also a very animated professor as well so you won't get bored!","Nov 27th, 2019",CUNY School of Law
1510449,Natalie Gomez-Velez,Law,PIAM,1.0,4.0,No Grade,6,7,"It is incredible how ill prepared she is. She does not know the material, but what is worse she does not seem to care all that much because there is no way she would be so terribly unprepared if she actually did put an effort. She talks really fast and about 85% of what she says is complete and utter fluff, useless, repetitive words. Embarrassing!!","Dec 14th, 2010",CUNY School of Law
1524838,Babe Howell,Law,CRIM101,5.0,3.0,A-,0,0,One of the best Profs I've ever had. Truly an inspiration. She created a reader which is long but so helpful and necessary. She cold calls and is incredibly fair about it. She might be initially intimidating but she is incredibly caring and has a long history of amazing work. She is a great person and great prof - you're lucky if you have her!!,"Apr 11th, 2024",CUNY School of Law
1524838,Babe Howell,Law,LAW7131,5.0,5.0,B+,0,0,"Professor Howell is a rock star. She is engaging, real, knowledgeable, funny and passionate about criminal justice.She can be intimidating in the classroom because she has a knack for catching you off guard and calling on you when you are not prepared, but she often reminds you that the things you get wrong are the things you remember.","Dec 16th, 2022",CUNY School of Law
1524838,Babe Howell,Law,LAW7131,5.0,4.0,Not sure yet,0,0,"By far my favorite professor ever. Brilliant, passionate, and hilarious. Be prepared for class! She will cold call you if you're not contributing to the discussion. Overall, she cares a lot about the material and wants her students to learn. Her enthusiasm is contagious. Absolutely take a class (any class) with Professor Howell if you can.","May 4th, 2022",CUNY School of Law
1524838,Babe Howell,Law,LAW7131,4.0,4.0,No Grade,1,0,"Howell is a fun and personable professor. She is a tough grader and cold calls in class so you must be prepared. She has office hours, is accessible, and does not allow laptops to be used in class. She does not like know-it-alls in class so don't try to show off. She provided the course material. Overall, Howell is a reasonable professor.","Jan 7th, 2022",CUNY School of Law
1524838,Babe Howell,Law,LAW7131,5.0,4.0,No Grade,0,0,"Amazing professor. I was initially intimidated by her but shes really kind. Shes always prepared, teaches well and is hilarious. To prepare for class, be on time(!), do your readings and be ready to get cold called! Also try to do well on the quizzes. They can be difficult but practice (& skills) help. Overall, a wonderful professor & great class","Dec 21st, 2020",CUNY School of Law
1524838,Babe Howell,Law,CRIM101,5.0,4.0,A-,1,0,"LOVE HER!!! She really got me fired up my first semester of law school.  She's so passionate about criminal defense and you can really see that in her teaching.  Also, she's super funny.","Apr 17th, 2017",CUNY School of Law
1524838,Babe Howell,Law,CRIMLAW1,5.0,4.0,B,1,1,"Babe is a Gem! Although she tends to grade hard,her class is interesting.  She is engaging with her material she presents to the class. Her examples of different scenarios when explaining laws are funny and well structured. She knows what she is teaching and loves to interact with her class. Although she grades hard, I would take her again. Be prep","Jan 25th, 2017",CUNY School of Law
1524838,Babe Howell,Law,CRIM101,4.5,3.0,No Grade,0,1,Professor Howell really cares about her students and wants them to do well. I attended her class in the evening after long 8 hour work days and she managed to keep me awake and engaged for every single class.  Some people complained about her quizzes but I actually think they helped me stay on top of the material.,"Dec 18th, 2015",CUNY School of Law
1524838,Babe Howell,Law,CRIMLAW,3.5,4.0,No Grade,1,2,"Babe is a cool professor who wants you to succeed. This is an interesting class. She is helpful during office hours. However, the final exam is EXTREMELY difficult. I had to struggle to get a B- in this class.","Jan 7th, 2011",CUNY School of Law
1591407,Donna Lee,Law,LFR100,5.0,3.0,A,0,0,I don't know why people hate on Prof. Lee. LFR is a super broad course and she is required to cover a bunch of different areas within the subject. I think she did a fine job and most people just didn't do the reading so they had no idea what was happening in class ever. Do the readings and you'll be fine (this is law school??),"Feb 16th, 2023",CUNY School of Law
1591407,Donna Lee,Law,LFR100,1.0,5.0,B-,0,0,"the amount of reading for a 2 credit class was unacceptable. I had 3-4 credit classes that required less reading. Also, it was very unclear what the assignments were since she would go off on irrelevant tangents instead of actually teaching. DO NOT TAKE!!!!","Nov 29th, 2022",CUNY School of Law
1591407,Donna Lee,Law,LFR100,1.0,5.0,No Grade,0,0,it's a 2 credit class with more reading than 3-4 credit classes. you have to teach yourself,"May 9th, 2022",CUNY School of Law
1591407,Donna Lee,Law,LFR100,1.0,5.0,Not sure yet,0,0,A ridiculous amount of reading for 2 credits. I dread this class every week. Would not recommend.,"Apr 6th, 2022",CUNY School of Law
1591407,Donna Lee,Law,LFR100,1.0,5.0,Not sure yet,0,0,"Never has any professor been so discouraging and condescending. Her slides are unhelpful and unclear due to her unnecessary abbreviations. In contrast, her co-professor's, Prof. Hernandez, slides are quite good. She also assigns way too much reading for a two credit course. Arbitrary grader. Note to future students taking her class: work together.","Dec 17th, 2019",CUNY School of Law
1633450,Astrid Gloade,Law,TORTS1,4.0,3.0,No Grade,2,0,"I had Astrid for Torts and Legal Methods. She also works in the skills center. She wants you to succeed, but she will get on you if your work is not up to par.","Nov 8th, 2011",CUNY School of Law
1646205,Franklin Siegel,Law,CFA1,1.0,5.0,No Grade,0,0,"Readings are primarily NYTimes articles, spends 70% of the class reading them out loud but expect you to have read it. Don't bother if you don't remember every single chapter from AP History, all he cares about is your historical knowledge. ZERO LEGAL DOCTRINE. Ten page exam question he wants a 10 page answer for. Kills a forest for every class.","Dec 10th, 2019",CUNY School of Law
1646205,Franklin Siegel,Law,PR1,3.0,4.0,Not sure yet,3,0,"You just have to accept that whatever class you have him for, you will never, ever, ever, ever catch up with the reading.","Dec 3rd, 2017",CUNY School of Law
1646205,Franklin Siegel,Law,CFA1,2.5,4.0,No Grade,0,0,"I took Constitution and Foreign Affairs. Every week he gave us 200 pages worth of reading. We also had a choice of a take home final or 25 page paper. I chose the paper and received a B in the class. It's not an awful grade and he's not a horrible professor, but considering all the effort I put into the class, I felt I deserved a better grade","Feb 14th, 2012",CUNY School of Law
1646214,Doug Cox,Law,LEGALRESE,5.0,1.0,A,0,0,He is so nice and will help you with literally whatever you need. Also really smart.,"Aug 30th, 2024",CUNY School of Law
1646214,Doug Cox,Law,LEGALRESE,5.0,2.0,No Grade,1,0,"He's one of the most underrated professors at CUNY. I had him for Legal Research. After a miserable experience with Saxon, Cox was a welcome relief. He gave me a higher grade than I expected. His door was always open when the class was working on the project. He loves to crack jokes and he explains the material clearly.","Nov 19th, 2011",CUNY School of Law
1684476,Jean Zorn,Law,LME101,4.5,3.0,No Grade,2,0,Very caring professor; always there for you.,"Dec 27th, 2015",CUNY School of Law
1684476,Jean Zorn,Law,PROPERTYNLME,4.0,3.0,No Grade,2,0,"I had Professor Zorn aka JZ for both Property & LME. She  is a great professor for property. In LME some argue she isn't as clear. However, for Property she teaches with easy & all exams are take home. LME however both exams were in class, difficult short answer exam.","Apr 17th, 2013",CUNY School of Law
1684476,Jean Zorn,Law,LME101,4.0,5.0,No Grade,2,0,Great class.  Extremely hard tests.,"Apr 24th, 2012",CUNY School of Law
1684476,Jean Zorn,Law,LME101,3.5,5.0,No Grade,1,0,"Zorn is a good teacher but gives extremely hard tests.  If you want to learn about the law, Zorn is an excellent pick.  Just be ready for the tough grading!!!","Apr 24th, 2012",CUNY School of Law
1684476,Jean Zorn,Law,LME001,1.5,1.0,No Grade,1,0,"To be quite honest, Zorn is almost intolerable to listen to. But so is the doctrine of contracts. Prepare to go to her class just to sign the sheet - everything else you will do through memorizing Restatement and UCC provisions and case holdings.","Feb 23rd, 2012",CUNY School of Law
1686360,Michael MacChiarola,Law,SECREG,3.5,1.0,No Grade,0,0,"He's the coolest professor at CUNY. He gave my the only A I received in law school. He tends to ramble and some of the material is dense, but he gives an excellent review for the final and grades fair.","Jun 10th, 2012",CUNY School of Law
1791289,Jeffrey Glen,Law,NYPRAC,2.5,2.0,No Grade,0,0,"We really didn't learn much in this NY Practice class. The class consisted of two take home papers and an open book final. He did not give us a practice final exam and the entire class bombed the final. However, due to his generous curve, we all passed. I got an A-.","Jan 10th, 2013",CUNY School of Law
1795516,Nina Chernoff,Law,EVIDENCE,1.0,5.0,B-,0,0,Do not ever take her. Current cuny law student who just finished fall semester. DO NOT TAKE HER.,"Dec 9th, 2024",CUNY School of Law
1795516,Nina Chernoff,Law,EVIDENCE1,2.0,5.0,C-,0,0,"based off of the ratings, I had high hopes but boy, was I wrong! the whole semester seemed to be going well until the final exam came around. so many students got horrible grades, despite doing well throughout the semester! her grading was horribly nitpicky for no good reason. stay clear!","Aug 23rd, 2023",CUNY School of Law
1795516,Nina Chernoff,Law,EVIDENCE101,1.0,5.0,C-,0,0,"She my evidence professor a few years ago. Her teaching methods were completely unbefitting of a law school class, she played favorites, and graded on a ridiculous curve. I was confused the entire semester and got a low grade. When I studied for the UBE using Kaplan lectures by Prof Fromm, he was clear and concise and the subject finally made sense","Apr 21st, 2020",CUNY School of Law
1795516,Nina Chernoff,Law,EVID101,5.0,4.0,No Grade,0,0,"Professor Chernoff is by far the best professor I've had in law school. The care she has for her students shows in everything she does. She really wants students to learn & above & beyond to make that happen by preparing games, hypos, charts, and other learning tools and always makes herself available. I highly recommend taking her!","Dec 13th, 2019",CUNY School of Law
1795516,Nina Chernoff,Law,EV101,5.0,3.0,No Grade,0,0,Professor Chernoff really loves teaching and it shows. She goes out of her way to make sure all students understand the material. Puts in so much effort to create really interesting slides and fun class activities. There is a lot of writing for her classes but it is completely manageable.,"Apr 24th, 2019",CUNY School of Law
1795516,Nina Chernoff,Law,LAW738,1.0,5.0,No Grade,0,0,"Just a terrible class. She is a passive aggressive personality who, like others have commented, treats students like they are in elementary school. She assigns much more work than is needed to understand a concept. She at times seems to really care about students, but this is far outweighed by her weird power games and condescending manner.","Jan 11th, 2019",CUNY School of Law
1795516,Nina Chernoff,Law,EVIDENCE02,2.0,5.0,A-,3,2,Nina Chernoff establishes power relations with students like she is an elementary school teacher. She treats students like kids rather than adults. You would like her if you need someone to yell constantly at you to do your work.,"May 25th, 2016",CUNY School of Law
1795516,Nina Chernoff,Law,EVIDENCE1,1.0,5.0,No Grade,4,2,Terrible professor. Avoid at all costs,"Feb 14th, 2016",CUNY School of Law
1795516,Nina Chernoff,Law,PROFRES,5.0,5.0,B,0,1,"Great, hard but very engaging, she actUally cares.","Jul 10th, 2014",CUNY School of Law
1795516,Nina Chernoff,Law,LAWSEM,5.0,4.0,No Grade,0,1,"Nina is heaven sent! Super clear, explicit and is ALWAYS open to any questions/concerns you may have. She expects a lot from you but is more than willing to be there to work alone with you through any of your struggles in the class. Super funny too - reminds me that law school is a lot of work, but can also be a lot of fun at the same time.","Apr 28th, 2014",CUNY School of Law
1795516,Nina Chernoff,Law,EVIDENCECFALL,4.5,4.0,Rather_Not_Say,0,1,"Fun but tough class, good teacher.","Jan 9th, 2014",CUNY School of Law
1795516,Nina Chernoff,Law,EVIDENCE,2.5,2.0,No Grade,0,2,Easy grader. New prof and is not always clear,"Dec 2nd, 2013",CUNY School of Law
1795516,Nina Chernoff,Law,LAWSF,5.0,2.0,No Grade,0,1,"Our entire seminar class fell in love with Nina by week 3.  She is EXTREMELY dedicated, engaged, devoted to her craft and an overall great person.  Plus, she gave out prizes and candy.  TAKE HER!","Jan 30th, 2013",CUNY School of Law
1823819,John Pieper,Law,COREDOCTRINE,2.0,5.0,No Grade,0,0,Totally useless for bar preparation. John and his two sons simply read off of a syllabus. They don't explain how to write essays or the MPT. Barbri and Themis are so much better than Pieper.,"Jun 13th, 2013",CUNY School of Law
1885302,Alan White,Law,LME2,4.0,4.0,A-,0,2,"Great teacher! He doesn't just give you the rules, he wants you to extract them from the text for yourself.  He also focuses heavily on legal analysis, which is really helpful in preparing students for actual practice.   He's very sweet and helpful if you go to his office hours too.","Apr 17th, 2017",CUNY School of Law
1885302,Alan White,Law,LME2,1.0,3.0,No Grade,4,0,"Was a poor lecturer. Did not provide rules that were clear. Supplements were necessary to teach yourself the material. Was not concerned with student's success. Mumbled and only knew a handful of student's names after months of participation. Although it would be easy to say he's aloof, he's been rude and unhelpful with one-to-one interaction.","Mar 17th, 2017",CUNY School of Law
1885302,Alan White,Law,PROPERTY,5.0,1.0,A,5,4,"He tests you on analytical skills, rather than memorization. Based on his teaching method, the final should be a research-paper or take-home exam rather than an issue-spotting exam.","Apr 7th, 2015",CUNY School of Law
1885302,Alan White,Law,LME2,5.0,1.0,No Grade,4,6,"He teaches you how to think like a lawyer, not how to get a good grade on the exam. To succeed in his class, you have to rely on several supplements and treaties. Since he always curves, you just need to work little harder than average lazy students to guarantee an A.","Mar 8th, 2015",CUNY School of Law
1885302,Alan White,Law,CONTRACT,4.0,3.0,No Grade,7,7,Usually popular profs are those who give you straightforward rules and expect you to memorize them word by word. But Alan White holds you to standard of T14 law schools. He expect you analyse deeply and creatively. In real life you can just google the rule. Alan White  prepares you for real elite law life. Avoid his class if you lack IQ.,"Feb 16th, 2015",CUNY School of Law
1885302,Alan White,Law,CONTRACTS,3.5,5.0,No Grade,5,6,"Upperclassmen warned me that he is a really bad prof and that the final is hard.  They were right about one thing - the final was a killer!  I studied, but I walked out like, OMG - I failed big time!  Seriously, the final was REALLY HARD!  MC and essay final - not enough time to finish!  That being said, I really liked him as a professor...","Dec 22nd, 2014",CUNY School of Law
