Professor ID,Professor Name,Department,Course,Quality,Difficulty,Grade,Thumbs Up,Thumbs Down,Comment,Date,College
1000989,Uche Ezeadichie,History,HIST101,4.5,1.0,No Grade,1,0,"An easy A. You get 4 questions per chapter, your answers being mostly opinion & you read your answers when he calls on u in class. He doesn't do traditional lectures, just lets u learn from hearing everyone's answers. Exams aren't cumulative, its only 4 questions from previous H.W.; Gives good reviews so you know what to study. He's very helpful.","Mar 8th, 2012",Medgar Evers College
1000989,Uche Ezeadichie,History,HIS200,5.0,1.0,No Grade,1,0,He's a great professor. Just do your assignment and you will get your A!!!,"Jan 20th, 2012",Medgar Evers College
1000989,Uche Ezeadichie,History,HIST101,4.5,2.0,No Grade,0,0,He's great  i understood the course content he's a smart guy you really learn alont from him...and hes kind hot so that helped,"Jan 17th, 2012",Medgar Evers College
1000989,Uche Ezeadichie,History,HIST101,5.0,1.0,No Grade,1,1,"He is a great professor, he makes history so interesting.He gives a short reading each class which you will have to answer questions.The book and classroom participation is a must.By the end of the semester you will be amazed at the knowledge you learn about the world.I loved his class so must I took him again for history 200:)","Dec 24th, 2011",Medgar Evers College
1000989,Uche Ezeadichie,History,HIST101,1.0,5.0,No Grade,0,0,he was horrible as hell i dont understand how he got such good ratings unless he changed omg.,"Jun 6th, 2011",Medgar Evers College
1000989,Uche Ezeadichie,History,HIST200,5.0,1.0,No Grade,0,0,the best history teacher he explains and he actually teaches you instead of lecturing to you,"May 25th, 2011",Medgar Evers College
1000989,Uche Ezeadichie,History,HIS101,4.5,2.0,No Grade,0,0,GREAT instructor. One of the only professors I still speak to if I see him in the halls. Very nice and intelligent man.,"Dec 29th, 2010",Medgar Evers College
1000989,Uche Ezeadichie,History,HIST101,5.0,1.0,No Grade,0,0,He's an excellent professor and like to give extra credits.,"Nov 3rd, 2010",Medgar Evers College
1000989,Uche Ezeadichie,History,HIST101,5.0,1.0,No Grade,0,0,"He is very intelligent. He likes to give extra credit assignments, also for all exams review sheets are given to you. Exellent teacher","Nov 3rd, 2010",Medgar Evers College
1000989,Uche Ezeadichie,History,HIST101,5.0,1.0,No Grade,0,0,he is the best,"May 31st, 2010",Medgar Evers College
1000989,Uche Ezeadichie,History,HIST200,5.0,3.0,No Grade,0,0,"VERY INTELLIGENT AND HUMBLY MAN. I LOVE THIS PROFESSOR, SIMPLE.","Aug 30th, 2009",Medgar Evers College
1000989,Uche Ezeadichie,History,HIST101,5.0,1.0,No Grade,0,0,you will never regret it. he is one of the best proffessors.Try him and you will never regret it.,"Jun 3rd, 2008",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A+,0,0,"love this professor his class was fun, interesting, informative, he is helpful, kind, kool, smart, reminds me of the fresh prince and the 80s best art professor ever would recommend him and would definitely take his class again young kool dude","Mar 10th, 2025",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A,0,0,Very understanding.,"Dec 19th, 2024",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,4.0,2.0,A,0,0,"Easy class with minimal effort needed to get a good grade. Professor is lenient on grading, but can be slow to respond to emails. Unstuck ai was a helpful study tool alongside the free textbook.","Dec 1st, 2024",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,1.0,5.0,Incomplete,0,0,"HE DOESN'T RESPOND TO EMAILS. If you have any problems or concerns, HE WILL NOT RESPOND.","May 16th, 2024",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A,0,0,Very easy professor to work with. Gives you the material to study and work on and as long as you do it you're guaranteed a great grade. Gives lots of extra credit assignments. Would recommend.,"Feb 10th, 2024",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A,1,0,"Low effort is required to pass this class. Professor Jenkins work is straightforward with it all being posted on the syllabus. Overall there were 3 assignments, each being simple and easy as well as having a long period of time to complete them. He is an extremely lenient grader and will probably pass you if you just send an email saying hello.","Dec 29th, 2023",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART101,5.0,1.0,A,0,0,Easiest class ever,"Dec 24th, 2023",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARRT100,2.0,3.0,A+,1,0,"He's too nonchalant for me, Im sorry. Majority of students would love this, but he doesn't respond to emails, his syllabus hasnt been updated in years, and the assignments dont require you to buy a $300 textbook. This course was such a waste of time to me. I dont understand why every other professor could respond to emails, but he couldnt?","Dec 14th, 2023",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A,0,0,"Very respectful, his only downfall is him not grading on time and answering emails on time as well otherwise he's fun and gives you time to make up work but don't take too long to do it because points would start deducting.","Jan 22nd, 2023",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,2.0,1.0,A,0,0,"He would often not show up to zoom lectures or show up late. He was always saying that he was very busy with his personal artistic endeavors. He will grade things late, but when he does grade things he usually just skims them over and gives you an A.  He doesn't teach much so don't expect to become cultured in art from this class.","Oct 14th, 2022",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART101,5.0,2.0,No Grade,0,0,"He doesnt respond to emails, but other than that his class is great and effortless. Just do the work and youll be fine","Aug 1st, 2022",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,2.0,1.0,Not sure yet,0,0,Never responded to emails,"Dec 28th, 2021",Medgar Evers College
1001317,Jimmy Jenkins,Art History,COS126,3.0,1.0,No Grade,0,0,He doesnt respond to emails,"Dec 28th, 2021",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARRT100,5.0,2.0,B,1,0,Professor Jenkins was AMAZING best teacher I've ever had. he makes class very interesting and has such a great personality. Highly recommend taking!!,"Aug 9th, 2021",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARRT100,5.0,1.0,A+,0,0,He is the best,"Jun 29th, 2021",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,3.0,No Grade,0,0,He is very patient but he doesnt responds emails. The class is very easy.,"May 27th, 2021",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,2.0,4.0,No Grade,0,0,"He doesnt respond to emails until a month later, which is really inconvenient","May 18th, 2021",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A+,0,0,"This way by far the easiest class I've taken. He will upload weekly assignments (which is outlined in the syllabus) and they're fairly easy to complete. Everything is based on the textbook, so if you have it you'll be good. If you do the work, the midterm and final exam will be extremely easy.","Mar 7th, 2021",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,4.0,No Grade,0,0,Awesome love him.,"Feb 7th, 2021",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART101,5.0,2.0,A+,1,0,"DOPEST teacher at MEC by FAR! I wish I had him for ALL my subjects. Very stylish, fascinating lecturer who makes anything SUPER INTERESTING. Even though tests were all fill-ins, you would know it all because he relays the material very well, and when you study, it's painless. Never any surprises. Plus, he gives you many extra credit opportunities.","May 27th, 2020",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,2.0,No Grade,1,0,Honestly love him!,"May 27th, 2020",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,No Grade,1,0,I would love to take Art 100 with professor Jenkins again. This man teaches you things you never knew before. He makes the class very intresting and you wouldn't want to miss a class. Hes very funny. And he's very very caring about his students. All you have to do is the quiz (which are not hard at all) all you need to do is study.,"Apr 30th, 2020",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARRT100,5.0,2.0,A+,1,0,Professor Jenkins is very passionate about Art.... he made me very interested in it as well I loved going to his lectures.,"Jan 27th, 2020",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARTHIST101,5.0,2.0,A+,1,0,I LOVE HIM ! He is the best teacher Ive had in Medgar Evers College !!! Everybody else is so harsh & not caring . He cares and actually be there for you ! I HIGHLY RECOMMEND. HE MAKE ART HISTORY SO INTERESTING,"Jan 22nd, 2020",Medgar Evers College
1001317,Jimmy Jenkins,Art History,A009,5.0,2.0,A-,1,0,Any one taking ART i recommend him,"Dec 12th, 2019",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A+,1,0,He is such a fun cool proffessor and makes class soooo interesting doesnt give a lot of work AT ALL,"Nov 26th, 2019",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A+,1,0,"He's the best prof I've ever had. He makes every lesson interesting, you won't need a textbook. His class is an easy A-- some people take advantage of him and end up getting bad grades, but every quiz is 10 questions or less. I wish I could take him again I only came to school for his class.","Jul 8th, 2019",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,3.0,No Grade,1,0,The best teacher ever!  He makes things so easy for the students to pass. If you dont pass his class with an A blame yourself.,"May 20th, 2019",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARRT100,5.0,1.0,No Grade,1,0,Hes the best art teacher I ever had!!! He s not tough at all and he tries to make sure you understand what hes talking about,"May 5th, 2019",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARRT100,5.0,2.0,Not sure yet,1,0,"OMG PLEASE TAKE THIS PROFESSOR. THE ABSOLUTE BEST PROFESSOR I'VE EVER ENCOUNTERED IN MEDGAR EVERS HIS CLASS IS A BREATHE OF FRESH AIR COMPARED TO ALL THE STRICT AND STERN BORING PROFESSORS. Professor Jenkins knows exactly what is talking about he makes the work and projects super easy for everyone, gives extra credit on every exam. not hard. EASY A","Apr 28th, 2019",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,3.0,A-,1,0,"Hes very personable, great lectures and is very funny!","Feb 28th, 2019",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARRT100,5.0,2.0,A,1,0,"He is an art professor and a very historic instructor. Also his talents are very dominant to teach students for different types of art and basic designs. Sometimes, he gives extra credit to go outside of the box like the Botanical Garden in Brooklyn and the Brooklyn museum in Washington Ave. But, it was the greatest class that I'm willing to make.","Dec 31st, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,2.0,A+,1,0,This is the best Prof you will ever experience. Hes very straight to the point with the grading and he prepares his exams so that you will pass. As long as you come to class and take notes you'll do well. He's super funny so most of the time it doesn't even seem like your in class. Do yourself a favor and take his class. You will love it!,"Dec 29th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARRT100,5.0,2.0,No Grade,1,0,Professor Jenkins is simply Awesome. I am a returning adult student and he has introduced me to a new love of Art. Take this class to appreciate and learn. Simply a testament to his craft. DR,"Nov 29th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,2.0,A+,1,0,"professor Jenkins is amazing, he doesn't give a lot of homework just assignments which he gives a fairly great amount of time to complete. gives test but they're extremely simple if you pay attention to the lectures. always has bright and colorful hair with patterns that sometimes relates to the unit.","Nov 7th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARTHIST101,5.0,1.0,No Grade,0,0,"he was great, dont need to come all the time just get the study guide to pass tests and do the projects. easy A plus","Nov 6th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A+,0,0,"Amazing professor. I would 100% recommened him! He really cares about his student, very flexible. Test are very easy as long as your in class, he makes class really interesting.","Nov 6th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,2.0,A+,1,0,if I had the opportunity I would definitely take prof. jenkins class again. His lectures are very easy to understand and even when you don't understand he's more than happy to go over the material if you do. my main piece of advice take very diligent notes and do ALL assignments they're really easy and try to be on time so you don't miss anything.,"Aug 28th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARRT100,5.0,2.0,A+,1,0,"I could sit in his class again, again and again. Everyday I look forward to this ART 100 class. Sooooo interesting, professor is off the hook great in teaching and making the class a class you don't wanna miss a day in. Test are very easy if you study, he gives you outline on what topics to study on. You'll never get anything different.","Aug 17th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,2.0,A+,0,0,He is the best teacher.,"Jun 29th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,3.0,A+,1,0,"He goes over all the material thoroughly in every lecture and the class before a test he reviews what will be on the test. DO THE PROJECT, IT DOESN'T MATTER HOW HORRIBLE IT IS! You will not pass the class if you don't do the project. You don't have to be Basquiat, just show that you put thought and originality into it. His lectures are interesting.","Jun 4th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,2.0,A+,2,0,Amazinggggggg Professor ! My first A+. Professor Jenkins is all around a great professor! So many professors need to get lessons from him! He wants you to succeed and not only that but he wants you to learn/ have fun doing it. Best Professor I ever had ! I wish all my professors acted just like him,"Apr 10th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,3.0,A+,0,0,Great Profesor,"Jan 28th, 2018",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARTHIST101,5.0,1.0,B+,1,0,"Amazing teacher, you can always engage in his class and talk and makes everything. The only thing is that you have like 3 projects , 1 of them you do have to travel but it's easy projects. The test are easy to be honest just take notes when he writes it on the board, also if you receive more than 100 on a test he uses the extra points for low test.","Aug 26th, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,3.0,No Grade,1,0,"He is great, he will have you joking and laughing and you don't even realize that you are learning the content through his jokes","Aug 16th, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,4.0,2.0,A-,0,0,He was the best art teacher I ever had. I got a A- in his class.,"May 31st, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,No Grade,0,0,Best choice for Art History.,"May 30th, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,2.0,A+,0,0,Amazing professor u wont regret taking his class!!!,"Feb 5th, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART101,5.0,3.0,No Grade,0,0,He made you look forward to coming to class and if you studied all his exams were A+,"Feb 4th, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,3.0,No Grade,0,0,"I absolutely LOVE professor Jenkins. He really opens up your mind about the things he teaches. His class is very easy. He doesn't give homework either.  Show up, review, and do the projects and you pass.","Jan 31st, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART101,5.0,3.0,No Grade,0,0,"He's awesome, just come class do the 4 assignments and pass","Jan 30th, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A+,0,0,"He is an amazing, funny, caring teacher just do all the works, projects and study for the tests and you get an A+  SO EASY   I wish I could take this class again.","Jan 24th, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ARRT100,5.0,2.0,A+,2,0,Probably the easiest teacher for this course. All you have to do is take notes and study them to pass the test and he gives you the opportunity to get extra credit and higher than 100 on a test. Hes very spiritual and inspirational but not like shoving a religion down your throat. If you have this class take him.,"Jan 4th, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,1.0,A+,0,0,Prof. Jenkin's is awesome. Take him and you would never regret it.,"Jan 2nd, 2017",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART101,5.0,2.0,A-,1,0,Great Professor!,"Dec 27th, 2016",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,3.0,No Grade,0,0,"Okay, so this professor is reasonably fair. He really wants you to learn and remember the art just by making you travel so you can explore and open your mind. He is an amazing man and professor. he loves his job and his student. YOU GET WHAT YOU WORK FOR!!! I CAN NOT STRESS THAT ENOUGH.","Dec 23rd, 2016",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART101,5.0,3.0,A,0,0,He is amazing !!! I would take this class 1000 times if I could .,"Dec 1st, 2016",Medgar Evers College
1001317,Jimmy Jenkins,Art History,ART100,5.0,2.0,A+,0,0,"If you have to take art history I HIGHLY  recommend taking prof. Jenkins. He gave three projects that's all the homework you'll have. When you first see him you'll be like ""oh my gosh this guy is a joke"" but I'm telling you, you will LOVE his class. He does give quizzes a lot but just pay attention and hes an easy A. He is very respected.","Nov 16th, 2016",Medgar Evers College
