Professor ID,Professor Name,Department,Course,Quality,Difficulty,Grade,Thumbs Up,Thumbs Down,Comment,Date,College
1002530,Elizabeth Hollander,English,LEH353,3,4,Not sure yet,3,0,"Professor Hollander can be a bit harsh on her students at times, She will spend an entire class talking about how unprepared community colleges have us and if we don't get it together we'll fail at life. There are a lot of readings and she grades extremely hard on papers. The class started as an in class lecture but then became a hybrid.","Oct 14th, 2017",Lehman College
1002530,Elizabeth Hollander,English,ENG223,5,2,A,3,0,"Okay . So to start off Professor Hollander is an amazing professor and she is not the easiest and I only say that because theirs a lot of reading involved and if your taking ENG 223 THE TEXTBOOK is about 90 dollars on amazon. But pay attention , do hw ,participate and come to class prepared. And you'll do great. Best English professor so far .","May 18th, 2017",Lehman College
1002530,Elizabeth Hollander,English,LEH353,1,5,Rather not say,6,0,This is the first English professor I had that was just terrible she is very unorganized unclear and gives so much work that at the end she can't even keep up with grading everything on time. She talks too much. She is a horrible grader very unfair and my GPA is suffering. She makes you feel bad about what you have learned in the past stay far away,"Dec 24th, 2015",Lehman College
1002530,Elizabeth Hollander,English,LEH353,3.5,3,B,2,3,"Not much to say but, all I know is that she talks a lot! It sucks because I'm not even interested in the class but I had to take it.","Aug 28th, 2015",Lehman College
1002530,Elizabeth Hollander,English,LEH353,3,3,No Grade,3,0,"I did not enjoy taking her class, I found it to  be  boring. I am glad it was  a hybrid course. This was writing intensive but for her it was more like reading intensive and the material we had to read was very long and very boring.  The work wasn't too hard but I don't think she grades fair and she can be a little arrogant at times.","Dec 9th, 2014",Lehman College
1002530,Elizabeth Hollander,English,ENG330,1,5,No Grade,3,0,Professor Hollander was not the greatest teacher.She was rude throughout the semester.Leaves you confused at the end of class and I walked away not learning a thing. Makes exams extremely hard and has favorites in class. Gives difficult readings and discussion boards. Will never take her again. Do yourself a favor and stay away!!,"Jun 9th, 2014",Lehman College
1002530,Elizabeth Hollander,English,ENG301C01,2,3,A,2,0,So there is definitely pros and cons to her as a professor. As an individual she is quite knowledgable beyond her specific area of expertise and perhaps taking origins to 1660 wasn't my best choice because her 'expertise' is ENG 303. She goes off on 3-5 tangents a class. She often gets sidetracked; and is quite un organized. avoid class!,"May 24th, 2014",Lehman College
1002530,Elizabeth Hollander,English,LEH535ONLINE,3,2,No Grade,13,2,"I am taking a online class called the Art on The Waves. All we do is write about ships. It's a writing intensive course, but it's fun. She doesn't bore you with long papers. The subject matter is so interesting that you can easily write a 3 page report on it. She also grades very fairly. No textbook. She provides the materials for discussion.","Nov 14th, 2013",Lehman College
1002530,Elizabeth Hollander,English,LEH300,5,1,No Grade,1,1,"Ask questions and you will be fine. She gives a lot of work but it help you with your paper in the end, so make sure you do it so you won't fall behind. I think she is a great professor.","Dec 30th, 2012",Lehman College
1002530,Elizabeth Hollander,English,LEH300,1,5,No Grade,2,0,"horrible horrible horrible teacher. Do yourself a favor and avoid this teacher. she is by far the worst teacher i have ever encounter in Lehman. She is rude, condescending and shouldn't be allowed to teach a subject she has no knowledge of or a subject that she is so disorganized with. At one point she lost several students papers.AVOID AVOID AVOID","Dec 4th, 2012",Lehman College
1002530,Elizabeth Hollander,English,LEHOH1W,1,5,No Grade,1,0,She is a terrible professor avoid her at any cost. she kills you with alot of work. She is not clear. The final is a nightmare she times you and you really do not know what she is asking. she gives too much work that at the end she cancel a few. she is too much she is ver sarcastic. please do not take her most studen drop the class the second day.,"Jul 5th, 2011",Lehman College
1002530,Elizabeth Hollander,English,ENG302,2,4,No Grade,2,0,"She's reallyyyy unorganized but she does want to see everyone do well. She's all over the place. Gives a few papers and the final was horrible. If you can, take someone else for this class. I would give her 2 stars out of 5","Jun 6th, 2011",Lehman College
1002530,Elizabeth Hollander,English,ENG223,5,1,No Grade,1,1,"Many people didn't like her, but I did. She is an intelligent woman who loves literature. She is a fair grader and definitley wants to help her students understand it. Has a tendency to babble and go off on tangents but otherwise the class could be interesting if you do the work!","Jan 6th, 2011",Lehman College
1002530,Elizabeth Hollander,English,ENG307,2,3,No Grade,1,0,"DO NOT TAKE HER CLASSES. She is unorganized, does not do well under pressure and goes off on way too many tangents and then expects you to magically understand what on Earth she is talking about. AVOID AT ALL COSTS.","May 17th, 2010",Lehman College
1002530,Elizabeth Hollander,English,LEH300,2,4,No Grade,1,1,"I do not recommend this professor. She's okay but she gives way too much work and isn't all that clear. Though this was a writing intensive course, we did more reading than anything. I anticipated the class to be different, more fun...it wasn't.","May 6th, 2010",Lehman College
1002530,Elizabeth Hollander,English,ENG227,4.5,1,No Grade,1,1,"Ms. Hollander is energetic, funny, and very helpful. She really knows her stuff! You'll enjoy taking any of her classs.","Dec 25th, 2009",Lehman College
1002530,Elizabeth Hollander,English,ENG302,1.5,2,No Grade,1,0,"I do not have enough character allowance to type all the things that are wrong with this professor.  But, at least she is better than Dunbar.","Dec 23rd, 2009",Lehman College
1002530,Elizabeth Hollander,English,ENG302,1,4,No Grade,1,0,This women never was organized...she gives way too much work..tries to explain an assignment but confuses everyone and herself instead...she keeps talking about random thing..shes jumps from one topic to another..and is always very hyper!!..i never knew what i had to do for an assignment cuz she wants too much but couldn't explain it well.,"Nov 13th, 2009",Lehman College
1002530,Elizabeth Hollander,English,ENG308,2,5,No Grade,1,1,"Professor talks way too much...she also laughs at her own jokes...she gives out too many assignments for a summer it felt like a semester long type of class...veery borning and for a summer course way too many book you had to read...she said it was a reading intensive class, who has ever heard of a reading intensive class.","Aug 13th, 2009",Lehman College
1002530,Elizabeth Hollander,English,ENG308,1,5,No Grade,1,0,"She talks and talks and talks and talks....and nothing comes out.  If she calls on you, she absently nods her head and pretends to be listening.  She makes you do a recitation and then talks and talks and talks through it.  This class was painful. She's too all over the place.","Aug 7th, 2009",Lehman College
1002530,Elizabeth Hollander,English,ENG308,1.5,3,No Grade,1,0,"She's a train wreck.  Will never take her again.  Canceled class day before final, didn't show up for the final and didn't return final papers.  She shouldn't teach in the summer.","Aug 7th, 2009",Lehman College
1002530,Elizabeth Hollander,English,ENG308,1.5,3,No Grade,1,0,"The best way to describe this professor is to say it's like having three professors teaching at once.  She says one thing, then says another, then says another, then gets annoyed when the class is totally confused.  Smart lady but her lectures are so ambiguous that, in the end, you have no idea what she's talking about. Never ever again-she's nuts","Aug 5th, 2009",Lehman College
1002530,Elizabeth Hollander,English,ENG302,4.5,3,No Grade,0,1,"great, had her before, interesting, fun,nice woman,relaxed, knows her stuff, wants you do do well!  Model teacher!","Dec 13th, 2008",Lehman College
1002530,Elizabeth Hollander,English,ENG328,1.5,4,No Grade,0,0,This woman is out of her mind. she tells you one thing and than tells you something totally different when it comes to assignments. she has a lot of knowledge but she is unable to communicate them with comprehension. she is too disorganized. thank god i saved my work.,"Dec 3rd, 2008",Lehman College
1002530,Elizabeth Hollander,English,ENG303,3,4,No Grade,0,0,"she is nuts....in a good way! she knows her material very well and will explain it until her face turns blue. because she's a little nutty, i sometimes had a hard time understand her assignments. they'd change from person-to-person...and that doesn't help. just be sure to save everythng she hands back b/c it's likely she'll lose your grades.","Nov 23rd, 2008",Lehman College
1002530,Elizabeth Hollander,English,ENG328,4,3,No Grade,0,0,"She's ok, the class began to become really boring after a while. She definitely loves to talk, you'll probably never get a chance. I did mind alot when the class went over time.","Aug 26th, 2008",Lehman College
1002530,Elizabeth Hollander,English,ENG348,4.5,2,No Grade,0,0,"She's great,interesting, helpful...she loves to talk, class goes overtime but we dont mind","Nov 25th, 2007",Lehman College
1002530,Elizabeth Hollander,English,ENG227,4,1,No Grade,0,1,Take her she is so funny and she knows a lot about the readings. I never did any of the readings just the two papers and journals and I got an A.,"Jun 19th, 2007",Lehman College
1002712,David Hyman,English,LEH352,5,1,A,0,0,"I took Professor Hyman for winter and I can honestly say he is such a friendly and understanding professor. His work is straightforward, with just three assignments, and gives you plenty of time to complete it. We watched films and wrote about our favorite once a week total of three. Easy class and easy work.","Jan 25th, 2023",Lehman College
1002712,David Hyman,English,LEH352,5,5,A,0,0,All I can say is that he is amazing and he's extremely dedicated to his students . He makes you want to complete all your assignments because he's so patient with you. The class is not overwhelming at all . And he explains himself so well . There's no text book needed he provides you with all the readings and they are all interesting .,"Aug 14th, 2020",Lehman College
1002712,David Hyman,English,LEH352,5,1,Not sure yet,0,0,"Professor Hyman is amazing! I took LEH 352 this summer. This is my first time rating a professor. I have to say that professor Hyman is the best professor I have ever had. During this unusual time he was very flexible, caring and patient with his students!","Jun 28th, 2020",Lehman College
1002712,David Hyman,English,LEH352,5,1,No Grade,0,0,"Honestly have not received my grade yet, but best professor hands down, took for a summer course, easy A. Of course their is plenty of work we are in college, but he makes it flow. Just 3 assignments that are no more than 3 pages. if you just do the work you would definitely not have any issues. What are you waiting for, just take him!","Jun 25th, 2020",Lehman College
1002712,David Hyman,English,ENG346,5,2,A,1,0,"This professor is passionate about what he teaches. He want to make sure you get the information and wants to help you get an A. Attendance is important in his classes as they are lecture based. There was only a midterm and final paper 2-3 pgs each. TAKE HIS CLASS!! You'll actually learn something, as you don't have to worry about your grade.","May 29th, 2020",Lehman College
1002712,David Hyman,English,ENG121,5,3,No Grade,0,0,Professor Hyman is amazing. Hes caring and he also cares about his students and how theyre doing in his and other classes! 10/10 recommend,"Dec 28th, 2019",Lehman College
1002712,David Hyman,English,LEH352,5,2,No Grade,1,0,"David is an AMAZING Professor! I have taken so many online courses, but he has changed the game. He works well with his students, he responds and keeps us updated! Just do your work on the due dates, you will pass with no problem. I would definitely take him again.","Aug 8th, 2019",Lehman College
1002712,David Hyman,English,LEH10788,5,2,Not sure yet,1,0,"He debunks myths, exposes truth and is very humorous and easy going. YOU WILL NOT REGRET TAKING HIM! LOOOOVE him.","Jun 30th, 2019",Lehman College
1002712,David Hyman,English,ENG303,5,2,A,1,0,Hyman is the man! His class is extremely easy. Please do take him as a professor. Helpful in all ways.,"May 29th, 2019",Lehman College
1002712,David Hyman,English,ENG346,5,1,A,1,0,"I was hesitant to take the Bible as Literature but as soon as I knew it was Prof. Hyman I registered. He makes lectures clear, relevant to todays world, and most importantly fun. This was an amazing class! We only had 2 papers: the midterm and final, both were super easy. Id love to take another class with him! Excellent professor.","Dec 13th, 2018",Lehman College
1002712,David Hyman,English,ENG356,5,1,A+,1,0,This professor is AMAZING! His class is super easy! Just do the work and you'll be fine. The work is literally like 2 essays the entire semester. TAKE HIM! He's awesome! And he really cares about helping you! Best professor ever!,"Apr 10th, 2018",Lehman College
1002712,David Hyman,English,ENG226,5,2,A+,5,0,"Professor Hyman is the sweetest! He really cares about his students and is dedicated to helping them get the best grade. He is very understanding and patient. No textbook was needed for this course because he was nice enough to provide the class with PDFs of the readings. Just show up, read and participate. I definitely recommend him.","Jan 30th, 2018",Lehman College
1002712,David Hyman,English,LEH352,5,3,A,0,0,"Great Professor! Straightforward and a fair grader. Take him, you won't regret it!","Jan 26th, 2018",Lehman College
1002712,David Hyman,English,ENG307,4,3,No Grade,0,0,A great professor!,"Jan 9th, 2018",Lehman College
1002712,David Hyman,English,LEH352,5,2,A,2,0,"I had the pleasure of taking this professor for an LEH accredited class in the summer. Not only does this man have a great sense of humor, he truly cares about his students and their success within his classroom. I would highly recommend taking him for any course, especially if you are looking a great learning expereince and good grade.","Jul 15th, 2017",Lehman College
1002712,David Hyman,English,ENG308,5,1,A-,0,0,"He is so understanding its amazing. He is an easy grader and he admits that. He cares more about nourishing your mind than your GPA. He assigns good readers and he cares if you don't show up, so just show up.  TAKE HIS CLASSSS!!","Dec 7th, 2016",Lehman College
1002712,David Hyman,English,ENG330,5,3,A,1,0,"Wondering if you should take professor Hyman this semester? I'm here to tell you that you definitely should! There is never a dull moment in his class. The readings that he assigns are actually interesting, and he is a fun professor. If you take his class, make sure to participate,  do your readings and to get to class on time.","May 19th, 2016",Lehman College
1002712,David Hyman,English,ENG700,4,2,No Grade,1,0,"Prof Hyman really really knows what he's talking about! His class is based on discussion, so I hope you like to talk. If not, its fine, because he loves to talk. The readings are super long but he does a great job summarizing them while he talks during class. Easy good grade!","Apr 13th, 2016",Lehman College
1002712,David Hyman,English,LSP350,3.5,2,No Grade,0,0,"Professor Hyman is really passionate about comics, and he knows his stuff. Homework is basically reading comics, and sometimes it can be a lot of reading. Even if you don't know a lot about American comics, but is interested, or don't like to speak much, you will probably enjoy his class. He's also nice and funny.","Jan 18th, 2013",Lehman College
1002712,David Hyman,English,ENG301,5,1,No Grade,0,0,Professor Hyman is very passionate teacher. This is one of those classes I'm happy to go to. He has a great sense of humor. He brings literature to life with his funny anecdotes. It keeps this class interesting. TAKE HIM!,"Apr 26th, 2012",Lehman College
1002712,David Hyman,English,LEH300,5,1,No Grade,0,0,GREAT CLASS PROFESSOR IS VERY INTERESTING AND FUNNY!,"Dec 28th, 2011",Lehman College
1002712,David Hyman,English,LEH300,5,1,No Grade,0,1,He is an easy A,"Dec 8th, 2011",Lehman College
1002712,David Hyman,English,LEH300,4.5,1,No Grade,0,0,"He's good teacher. Funny, refreshing classes withou stress. He helps students to ""open"" their point of view about comics, movies and super-hero ""science."" Important course for those who loves watch and read a lot.","Jul 22nd, 2010",Lehman College
1002712,David Hyman,English,LEH300,5,1,No Grade,0,0,"this is the best professor in lehman college hs funny enthusiastic he makes this class enjoyable ,his very clear all you do is read comics books and other story going to his class was like leaving all my stress from freaking social work class behind take him easy A do yourself a FAVOR and TAKE HIM no final , no midterm only one final 5page paper!!!","May 11th, 2010",Lehman College
1002712,David Hyman,English,LEH300,5,1,No Grade,0,0,He is awesome.  Only one paper due at the end of the semester. really laid back and cares about his students.,"Dec 26th, 2009",Lehman College
1002712,David Hyman,English,LEH300,2,1,No Grade,0,4,Prof. Hyman is cool but he temds to forget about students. For this course all we did was read books and watch movies sounds fun right...but again he will give assignments that don't make sense and then when it comes to grading he doesn't even let you know where you stand. He was ok but I don't think I want to have him again.,"Dec 30th, 2008",Lehman College
1002712,David Hyman,English,ENG101,5,2,No Grade,0,0,AWESOME,"Sep 10th, 2008",Lehman College
1002712,David Hyman,English,ENG307,5,2,No Grade,0,0,"Summer course. Great teacher, friendly, open minded to others thoughts, considerate, funny. Not out to get you-very fair,wants you do do well. Doesn't overload u w/ work.Learned alot too. LOVE HIM !!!!!!!!!!!!!","Jun 19th, 2007",Lehman College
1004721,Wanda Johnson,Nursing,NUR409,5,3,A,0,0,This professor is a life learner and encourages all to do the same.,"Mar 2nd, 2023",Lehman College
1004721,Wanda Johnson,Nursing,NUR409,5,2,A,0,0,She is a great professor that cares about her students. She ensures that you are ready for graduation and advocates for her students. Truly enjoyed having professor Johnson as my professor this last semester of nursing.,"Aug 20th, 2018",Lehman College
1004721,Wanda Johnson,Nursing,NUR300,5,4,No Grade,0,0,No Comments,"Jun 5th, 2008",Lehman College
1004721,Wanda Johnson,Nursing,NUR300,5,2,No Grade,1,0,She is such a wonderful person and teacher.  She really wants the students to pass and she is one of those people that you will continue to talk to throughout your nursing career.  She does her best to make difficult material easy.  The best part of the class is definitely the cultural presentation.  You will learn so much on that day.,"Jun 27th, 2007",Lehman College
1004724,Jairite Anderson,Nursing,NURS344,3.5,4,No Grade,0,0,subject matter difficult Lehman students love to cheat and have their way,"Jun 22nd, 2011",Lehman College
1004724,Jairite Anderson,Nursing,PATHO501,4.5,3,No Grade,0,0,"Prof Made time for students. Class was hard, the bottom line is you have to study.  Students want to cheat and not study and blame Professor because they are working etc.. prof gave answers students still would fail. students today have a get out of my way attitude.  I appreciated this prof honesty.  Not everyone will like you!!!!","Jun 22nd, 2011",Lehman College
1004724,Jairite Anderson,Nursing,PATHO101,3.5,2,No Grade,0,0,tried some of my classmates looking for easy way out always blaming others instead of self evaluation,"Oct 19th, 2010",Lehman College
1004724,Jairite Anderson,Nursing,NUR344,1,4,No Grade,0,0,"If you see this professor's name , I would suggest you drop the class.  You will not learn anything.  She gives people dirty looks and has probably one of the worse attitudes I've ever seen.  For a person who is suppose to be a professional she doesn't act like it.  My classmates and I pretty much taught ourselves.","Jun 27th, 2007",Lehman College
1006215,Lijun Feng,Mathematics,MATH030,1.5,4,No Grade,0,0,she is the worst.... she isnt clear at all her acsent is difficult to understand.. when you ask a question about THE work she haS just taught she becomes upset and the Third time you ASK FOR HELP SHE WILL IGNORE YOU AND GO TO THE NEXT PROBLEM...  DONT DO IT TO YOURSELF GET A TEACHER WITH A LOT OF PATIENCE AND THAT REALLY CARES ABOUT HER STUDENTS.,"May 13th, 2008",Lehman College
1006584,Livia Nieves,Graphic Arts,CGI221,5,2,Not sure yet,0,0,Amazing professor. Offers amazing feedback on assignments and guides us through the process of each assignment. It's like watching a tutorial every class so very easy A. All assignments are either done during class or given as homework with a video to guide you. You have a website project to do: layout in Photoshop and coding in Adobe Dreamweaver.,"May 10th, 2024",Lehman College
1006584,Livia Nieves,Graphic Arts,CGI221,5,3,A,0,0,The best professor! So human and kind and great at teaching web design. She is also hilarious and makes class pleasant to be in especially on a Friday night.,"Dec 23rd, 2019",Lehman College
1006584,Livia Nieves,Graphic Arts,CGI221,5,1,A,0,0,Professor Nieves is enthusiastic about her craft and it shows in her lectures. She cares for her students and finds time to cater to each individual. Easy A if you show up!,"May 22nd, 2018",Lehman College
1006584,Livia Nieves,Graphic Arts,CGI221,5,3,A,0,0,"She actually cares about her what she does, and does it for a living. She does her best to explain everything to you, and is very forthcoming with feedback if you ask for her opinion. Follow all the changes she says to make and your sure to get an A. I wouldn't skip this class though, she marks attendance since its only once a week.","Jun 2nd, 2017",Lehman College
1006584,Livia Nieves,Graphic Arts,CGI221,5,2,A,0,0,Ms. Nieves is a nice professor. She's always there and able to help you.,"Jul 7th, 2015",Lehman College
1006584,Livia Nieves,Graphic Arts,ART110,4.5,5,No Grade,0,0,I had the pleasure of taking 2 of her classes extremely helpful-can't wait till she teaches another class may retake...anyway.....good teacher,"Sep 20th, 2012",Lehman College
1006584,Livia Nieves,Graphic Arts,CGI221,5,1,No Grade,0,0,Got a A+. She is great and answers all questions. She needs to teach more classes. You have to attended all classes thou bc she covers alot in one class,"Jul 19th, 2011",Lehman College
1006584,Livia Nieves,Graphic Arts,CGI221,5,1,No Grade,0,1,shes really cool and help fun. you have to attend if you miss one class it will set you back too far,"May 10th, 2011",Lehman College
1006584,Livia Nieves,Graphic Arts,CIS221,4.5,1,No Grade,0,0,"Very helpful, friendly, knowledgeable and fun.","Jul 26th, 2009",Lehman College
1006584,Livia Nieves,Graphic Arts,CGI221,5,1,No Grade,0,1,"She is very good.  she explains slow, clear and very helpful, take care of students individual, she always achieve you to work and cheers you up. She is very intelligent woman and she is very young, is friendly, She recomends many books if you are really interested in Web design she is good I got A and if she would teach other classes in the depart","Jul 7th, 2007",Lehman College
1012336,Keville Frederickson,Nursing,PHILNURS,5,1,No Grade,0,0,"Great person; Great Professional; very knowledgeable, very helpful","Dec 2nd, 2012",Lehman College
1012336,Keville Frederickson,Nursing,NUR600,5,3,No Grade,0,0,Extremely knowledgable.,"Jul 31st, 2007",Lehman College
1014632,Joshua Simpson,Biology,BIO501,5,3,No Grade,0,0,"He's awesome. One of the best teachers I've ever had. He knows so much about the subject, and makes content more interesting with his experiences and commentary. Fair grader. Just prep for class and you should get an A. Exams are fair.  I learned a lot. He makes great ties between the subject matter and real world issues.  Great sense of humor too.","Dec 23rd, 2012",Lehman College
1014632,Joshua Simpson,Biology,LAB167,5,3,No Grade,0,0,"Prof, Simpson is awesome, His labs are fair and if you do what he request from you with some thought put into your work you can not do bad, I got a 93 on his overall grade, not to mention I actually learned biology.","May 29th, 2012",Lehman College
1014632,Joshua Simpson,Biology,BIO501,5,2,No Grade,0,0,Best professor I've ever had!,"Jul 21st, 2011",Lehman College
1014632,Joshua Simpson,Biology,BIO166,4.5,2,No Grade,0,0,Simpson rocks. He's very cool and laid back.You can learn a lot from him if you pay attention and put in the effort. Very knowledgeable especially in the plant arena. I just can not imagine anyone failing in this course with him. Either way if I could have him again I would but I think he only teaches bio 166 and 167.,"Mar 19th, 2011",Lehman College
1014632,Joshua Simpson,Biology,BIO166,4.5,2,No Grade,0,0,good prof. very helpful.. but his exams are very analytical..,"Nov 24th, 2009",Lehman College
1014632,Joshua Simpson,Biology,BIO166,5,1,No Grade,0,0,"Thank God for Professors like Professor Simpson. He is very knowlegable about the course, and his powerpoint slides and review notes are very helpful. Read the text study and you will be sure to get an A.","Apr 17th, 2009",Lehman College
1014632,Joshua Simpson,Biology,BIO167,5,1,No Grade,0,0,One of the best professor in biology ever!! tries so much to help his students. Class was alot of fun too,"Oct 17th, 2007",Lehman College
1014632,Joshua Simpson,Biology,BIO167,5,2,No Grade,0,0,This professor is very helpful and he makes the class very interesting. Every one should have a professor like him. I definitely reccommend him. My summer course with him was so much fun. He attempts to help you a lot.,"Aug 7th, 2007",Lehman College
1014786,John Cirace,Business,BBA302,5,2,No Grade,1,0,"i would say that this is one of the best professor lehman college has,he is very organized,you expect to get a lot of knowledge with him, he knows to drive the class interested, absolutely amazing profesor, he answer your questions,he is available during office hours,he return the scores quickly,he puts assignment once a week, easy exams, no curves","May 18th, 2017",Lehman College
1014786,John Cirace,Business,CC,5,1,No Grade,1,1,great professor. must attend all classes. reviews for all eams. 2nd part of exams are open book. and post chapter reviews online. overall amazing class. he is big on attendance,"May 27th, 2015",Lehman College
